case_nbr,messageid,severity,message,timestamp
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 04:08:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 05:00:41
209301297,LOG007,Informational,The previous log entry was repeated 17 times.,2025-04-27 05:00:41
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 05:01:42
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 05:01:42
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 05:02:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 05:02:17
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 05:02:53
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 05:02:53
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 05:04:50
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-27 05:04:50
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 05:04:57
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 05:06:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 05:06:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:00:47
209301297,LOG007,Informational,The previous log entry was repeated 21 times.,2025-04-27 06:00:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:01:56
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:01:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:02:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:09:30
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:09:30
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:09:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:10:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:10:47
209301297,LOG007,Informational,The previous log entry was repeated 11 times.,2025-04-27 06:32:42
209301297,PDR1017,Informational,Drive 2 in disk drive bay 1 is operating normally.,2025-04-27 06:32:42
209301297,PDR8,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 06:32:47
209301297,PDR8,Informational,Disk 3 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 06:32:47
209301297,PDR8,Informational,Disk 1 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 06:32:47
209301297,PDR8,Informational,Disk 0 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 06:32:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:32:54
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-27 06:32:58
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-27 06:32:58
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:32:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:32:59
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 06:33:00
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:33:01
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:33:01
209301297,PDR1002,Warning,A predictive failure detected on drive 2 in disk drive bay 1.,2025-04-27 06:33:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:33:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:33:03
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 06:33:03
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:33:03
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:33:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:33:04
209301297,LOG007,Informational,The previous log entry was repeated 25 times.,2025-04-27 06:33:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:33:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 06:33:23
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:33:23
209301297,LOG007,Informational,The previous log entry was repeated 45 times.,2025-04-27 06:33:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:33:43
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:35:48
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-27 06:35:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:35:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:38:43
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:38:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 06:38:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 06:40:13
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 06:40:13
209301297,LOG007,Informational,The previous log entry was repeated 10 times.,2025-04-27 07:00:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 07:00:13
209301297,LOG007,Informational,The previous log entry was repeated 80 times.,2025-04-27 07:01:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:01:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 07:01:15
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-27 07:01:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:01:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 07:01:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:01:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:03:41
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:03:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:04:00
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:09:22
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:09:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:09:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:10:53
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:10:53
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.27.104.18 and GUI.",2025-04-27 07:17:43
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-27 07:17:43
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:18:08
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:18:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:18:40
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:18:40
209301297,USR107,Informational,The operation SupportAssistAcceptEULA of the DCIM_LCService was performed by Administrator,2025-04-27 07:19:36
209301297,SRV074,Informational,The SupportAssist End User License Agreement (EULA) is accepted by iDRAC user Administrator via iDRAC interface REDFISH.,2025-04-27 07:19:36
209301297,SRV006,Informational,The SupportAssist System information collection operation is started.,2025-04-27 07:19:37
209301297,SRV001,Informational,The SupportAssist Collection operation is started by iDRAC_GUI.,2025-04-27 07:19:37
209301297,SRV087,Informational,The SupportAssist Collection Job JID_457383772343 is successfully created.,2025-04-27 07:19:37
209301297,SRV010,Informational,The SupportAssist Storage Controller Logs collection operation is started.,2025-04-27 07:21:57
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:23:37
209301297,SRV014,Informational,"Controller log is not supported for AHCI.Embedded.2-1, however SMART Logs are collected if applicable for the drives attached.",2025-04-27 07:23:48
209301297,SRV011,Informational,The SupportAssist Storage Controller Logs collection operation is completed.,2025-04-27 07:23:48
209301297,SRV014,Informational,"Controller log is not supported for AHCI.Embedded.1-1, however SMART Logs are collected if applicable for the drives attached.",2025-04-27 07:23:48
209301297,LOG008,Informational,The complete Lifecycle Log was successfully created for an export operation.,2025-04-27 07:23:52
209301297,LOG009,Informational,The current Lifecycle Log is successfully created for the view or export operation.,2025-04-27 07:23:52
209301297,SRV007,Informational,The SupportAssist System information collection operation is successfully completed.,2025-04-27 07:23:53
209301297,SRV088,Informational,The SupportAssist Collection operation is successfully completed.,2025-04-27 07:23:58
209301297,SRV096,Informational,The SupportAssist Collection TSR20250427022353_2PKM0R3.zip is successfully created.,2025-04-27 07:23:58
209301297,SRV108,Informational,The SupportAssist job JID_457383772343 is completed.,2025-04-27 07:23:58
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:23:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:26:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:26:55
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:26:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:28:23
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:28:23
209301297,USR0032,Informational,The session for Administrator from 10.27.104.18 using GUI is logged off.,2025-04-27 07:54:05
209301297,LOG007,Informational,The previous log entry was repeated 12 times.,2025-04-27 07:54:05
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-27 07:54:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:54:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 07:57:30
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 07:57:30
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 07:57:38
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-27 08:02:17
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:02:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:02:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:06:10
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:06:10
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:06:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:06:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:06:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.96.191.33 and GUI.",2025-04-27 08:08:33
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:09:36
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:09:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:09:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:09:47
209301297,USR0032,Informational,The session for Administrator from 10.96.191.33 using GUI is logged off.,2025-04-27 08:10:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.96.191.33 and GUI.",2025-04-27 08:11:17
209301297,USR0032,Informational,The session for Administrator from 10.96.191.33 using GUI is logged off.,2025-04-27 08:11:31
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:12:15
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:12:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:12:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.27.104.18 and GUI.",2025-04-27 08:12:48
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:15:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:15:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:19:53
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:19:53
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:19:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:20:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:20:44
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 08:21:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:21:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:23:31
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:23:31
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:23:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:25:13
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:25:13
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-27 08:43:30
209301297,USR0032,Informational,The session for Administrator from 10.27.104.18 using GUI is logged off.,2025-04-27 08:43:30
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:51:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 08:51:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 08:52:25
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 08:52:25
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 09:00:41
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-27 09:00:41
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 09:01:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 09:01:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 09:02:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 09:02:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 09:02:47
209301297,LOG007,Informational,The previous log entry was repeated 22 times.,2025-04-27 10:00:44
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 10:00:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 10:01:10
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 10:01:10
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 10:01:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 10:02:11
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 10:02:11
209301297,LOG007,Informational,The previous log entry was repeated 12 times.,2025-04-27 10:47:59
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 10:47:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 10:48:18
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 10:48:29
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 10:48:29
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-27 10:56:43
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 10:56:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 10:56:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 10:58:25
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 10:58:25
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 11:00:45
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 11:08:02
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 11:08:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 11:08:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 11:09:03
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 11:09:03
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-27 11:21:51
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-27 11:21:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 11:21:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 11:22:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 11:22:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 11:22:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 11:27:22
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 11:27:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 11:27:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 11:28:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 11:28:38
209301297,LOG007,Informational,The previous log entry was repeated 14 times.,2025-04-27 12:00:39
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 12:00:39
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 12:01:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 12:01:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 12:01:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 12:07:26
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 12:07:26
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 12:07:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 12:08:17
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 12:08:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 13:00:40
209301297,LOG007,Informational,The previous log entry was repeated 14 times.,2025-04-27 13:00:40
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 13:03:27
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 13:03:27
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 13:03:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 13:09:43
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 13:09:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 13:09:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 13:15:30
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 13:15:30
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 13:15:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 13:17:27
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 13:17:27
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 14:00:42
209301297,LOG007,Informational,The previous log entry was repeated 17 times.,2025-04-27 14:00:42
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 14:02:40
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 14:02:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 14:02:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 14:04:07
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 14:04:07
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:00:41
209301297,LOG007,Informational,The previous log entry was repeated 21 times.,2025-04-27 15:00:41
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 15:01:30
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 15:01:30
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:02:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-27 15:03:12
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 15:03:12
209301297,VDR8,Warning,Virtual Disk 238 on RAID Controller in Slot 5 is degraded either because the physical disk drive in the drive group is removed or the physical disk drive added in a redundant virtual drive has failed.,2025-04-27 15:45:50
209301297,PDR3,Critical,The Physical Drive (PD) Disk 3 in Backplane 1 of RAID Controller in Slot 5 is not correctly functioning. Part number PH01W7HCTB200256E4AWA03.,2025-04-27 15:45:50
209301297,LOG007,Informational,The previous log entry was repeated 17 times.,2025-04-27 15:45:50
209301297,PDR60,Warning,Error occurred on Disk 3 in Backplane 1 of RAID Controller in Slot 5 : (Error 2). Part Number = PH01W7HCTB200256E4AWA03,2025-04-27 15:45:50
209301297,PDR1001,Critical,Fault detected on drive 3 in disk drive bay 1.,2025-04-27 15:45:52
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:45:58
209301297,PDR1017,Informational,Drive 2 in disk drive bay 1 is operating normally.,2025-04-27 15:46:41
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-27 15:46:41
209301297,PDR1017,Informational,Drive 3 in disk drive bay 1 is operating normally.,2025-04-27 15:46:43
209301297,CTL37,Informational,A Patrol Read operation started for RAID Controller in Slot 5.,2025-04-27 15:46:48
209301297,PDR8,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 15:46:48
209301297,PDR8,Informational,Disk 0 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 15:46:48
209301297,PDR8,Informational,Disk 1 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 15:46:48
209301297,PDR8,Informational,Disk 3 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-27 15:46:48
209301297,PDR1001,Critical,Fault detected on drive 3 in disk drive bay 1.,2025-04-27 15:46:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 15:46:54
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-27 15:46:59
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-27 15:46:59
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 15:47:00
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:47:00
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 15:47:00
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 15:47:02
209301297,PDR1002,Warning,A predictive failure detected on drive 2 in disk drive bay 1.,2025-04-27 15:47:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 15:47:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:47:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-27 15:47:03
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-27 15:47:03
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-27 15:47:04
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-27 15:47:04
